guesses, answers
0.0,0.119,0.0,0.26,0.0,0.042,0.0,0.012,0.0,0.0,0.176,0.115,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.002,0.0,0.0,0.027,0.025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.169,0.0,0.503,0.0,0.04,0.0,0.04,0.0,0.0,0.015,0.044,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.001,0.0,0.002,0.0,0.0,0.027,0.07,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.142,0.0,0.244,0.0,0.49,0.0,0.0,0.0,0.0,0.002,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.425,0.0,0.229,0.0,0.007,0.0,0.101,0.0,0.0,0.003,0.019,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.033,0.0,0.0,0.0,0.0,0.02,0.012,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.218,0.0,0.049,0.0,0.007,0.0,0.002,0.0,0.0,0.54,0.075,0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.048,0.001,0.0,0.0,0.0,0.001,0.0,0.006,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.015,0.026,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.297,0.0,0.377,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.012,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.183,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00012112983743454686,0.0,0.00010526299732684841,0.0,0.0,0.0005611829490547386,0.0,0.0001892195652383367,0.021888605910251897,0.0,0.0004550306639883487,0.0005387431780952709,0.031253074085270956,0.018062344575164854,0.0,0.0,0.0,2.2484365529142965e-05,0.0,1.1451583730491528e-05,0.0,0.0,0.01931263805521839,0.04757424225469839,0.0,8.486003142576433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00031783090658069095,0.0,0.0,0.0001748695191808995,0.0005795539636159594,0.0,0.026490851635527352,0.00680361502356719,0.4202525558492278,0.001545041147585707,0.0338457571149373,0.019229206664305803,0.019645052481071894,0.0,0.04005238888697912,0.0,0.0,0.00021500027855566497,0.0,1.4356084540369117e-05,0.0,0.00026010066452467024,0.019030058730536776,0.022645167034939864,4.5790362196208396e-05,0.001383913643139494,0.020596974079888246,0.0026772181184525163,0.03627752981920559,0.021724093297198665,0.04835973426712465,0.1176530703746896
0.0,0.025,0.0,0.085,0.0,0.024,0.0,0.065,0.0,0.0,0.022,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.138,0.0,0.077,0.0,0.001,0.0,0.015,0.0,0.0,0.003,0.004,0.139,0.0,0.0,0.0,0.0,0.002,0.0,0.003,0.0,0.006,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.012,0.222,0.0,0.069,0.0,0.079,0.0,0.0,0.005,0.161,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.24,0.0,0.031,0.0,0.0,0.0,0.225,0.0,0.0,0.026,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.057,0.0,0.116,0.0,0.104,0.0,0.0,0.006,0.137,0.0,0.0,0.0,0.0,0.0,0.0
