guesses, answers
0.0,0.3088993342574893,0.00014030211896511895,0.0006234678728203111,0.19919772488528006,0.09214784105180848,0.07919478077570678,0.3197965490379297
0.0,0.13120737402787186,0.0,4.6948356807511736e-06,0.22359864358116105,0.18818291904638487,0.30679753893819434,0.1502088295707072
0.0,0.06123567035189949,0.0,0.0005114062438714821,0.3307786328079445,0.49327889610238107,0.03919669269370772,0.07499870180019576
0.0,0.28705445826179704,0.0,0.0014936922275469095,0.08309873366543692,0.12790283568953886,0.21124994893426094,0.2892003312214194
0.0,0.07549083598273106,0.0,2.7588608574524068e-05,0.559754790919325,0.05549307879993834,0.2287987151928151,0.08043499049661616
0.0,0.24549768268279046,0.0,0.0004208390361805942,0.04332582536018664,0.032722857809014835,0.43207472178129147,0.24595807333053624
0.0,0.08960448104144528,0.0,2.7588608574524068e-05,0.23096013319511247,0.21372901205045125,0.3673349380019783,0.09834384710243867
0.0,0.16852192348217887,0.0,0.0007503509462578062,0.08689382246526106,0.43013015193927956,0.14506150611240423,0.1686422450546187
0.0,0.0654009354992628,0.03036040155811389,0.00016582903577846798,0.3124340586209266,0.1857349009017712,0.3320661825809852,0.07383769180316196
0.0,0.03328478379366909,0.0,0.00042972553719077537,0.19174915413474508,0.7076851500342588,0.033056453168594194,0.03379473333154202
1.0,0.0,0.982,0.018,0.0,0.0,0.0,0.0
1.0,0.00013333333333333334,0.9006666666666666,0.09433333333333332,0.0003333333333333333,0.0033,0.0002,0.0010333333333333334
1.0,0.0,0.989,0.011,0.0,0.0,0.0,0.0
1.0,0.0,0.985,0.015,0.0,0.0,0.0,0.0
1.0,0.0,0.951,0.045,0.001,0.002,0.001,0.0
1.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0
1.0,0.0005,0.968,0.031,0.0,0.0,0.0,0.0005
1.0,0.0,0.974,0.024,0.001,0.001,0.0,0.0
1.0,0.0,0.908,0.092,0.0,0.0,0.0,0.0
1.0,0.0,0.497,0.503,0.0,0.0,0.0,0.0
2.0,0.0,0.1802,0.8198,0.0,0.0,0.0,0.0
2.0,0.0,0.009611290529121614,0.9903887094708784,0.0,0.0,0.0,0.0
2.0,0.0,0.013,0.987,0.0,0.0,0.0,0.0
2.0,0.0,0.0016112905291216161,0.9983887094708784,0.0,0.0,0.0,0.0
2.0,0.0,0.01280925702341164,0.9871907429765884,0.0,0.0,0.0,0.0
2.0,0.0,0.0031666666666666666,0.9968333333333333,0.0,0.0,0.0,0.0
2.0,0.0,0.3792,0.6207999999999999,0.0,0.0,0.0,0.0
2.0,0.0,0.29719999999999996,0.7028,0.0,0.0,0.0,0.0
2.0,0.0,0.004,0.996,0.0,0.0,0.0,0.0
2.0,0.0,0.017277957195788285,0.9827220428042118,0.0,0.0,0.0,0.0
3.0,0.06271187905730294,0.0,0.005320082251147891,0.09935223528473962,0.6057371771410328,0.16627005575252526,0.060608570513251685
3.0,0.2135720200260638,0.0,0.00030805593401587956,0.2599383530682676,0.09853996404771422,0.21712104740931162,0.21052055951462667
3.0,0.07834578484139501,0.00026118568095333705,0.0020613944605120233,0.31663809683351746,0.4153294854503271,0.11674125373668433,0.07062279899661053
3.0,0.03747499641613495,0.0,0.0004697395772048154,0.44420457162062965,0.43144462094850955,0.04494084300802636,0.04146522842949478
3.0,0.05540083987062198,0.002785918557234968,0.0002491195108766036,0.1403427327258393,0.5810997778545054,0.1601908443567344,0.059930767124187385
3.0,0.3667327763681324,0.00037395456983790203,0.0008233867362003965,0.0764573335047245,0.08049542836340358,0.08477006770815254,0.3903470527495483
3.0,0.09347204404196059,0.0,0.0005183342845005945,0.41873689871697667,0.2907924063568032,0.09080500124628461,0.10567531535347464
3.0,0.4096342892556412,0.0,0.00019970328902219249,0.09126366493904298,0.03724498580877566,0.04419940276329553,0.41745795394422275
3.0,0.13237466992961452,0.0,2.7588608574524068e-05,0.12971710670861084,0.46985396360004883,0.1317054239763489,0.1363212471768023
3.0,0.4289100792616828,0.0,0.0017378770860089418,0.08130749219860216,0.061085178365430946,0.017403340793922625,0.4095560322943522
4.0,0.189264649050866,0.0,0.0011299595413453586,0.3662501030826177,0.0749849708073794,0.17945088475943408,0.18891943275835738
4.0,0.29298033372637705,0.001481648350950448,3.0507836840941525e-05,0.1363942602504401,0.2266201470703247,0.025288134599024507,0.3172049681660426
4.0,0.044535981170146226,0.0,2.7588608574524068e-05,0.4224957330505915,0.27740474429492556,0.2075274769675576,0.048008475908204576
4.0,0.07832143459396051,0.0,0.001290506252130088,0.5607844224487938,0.11070912538935522,0.15723325135447105,0.09166125996128943
4.0,0.05996356638985016,0.0,0.0011072466559924243,0.4077663768506016,0.24318429270790526,0.22311091002595887,0.06486760736969183
4.0,0.31962475621135505,0.00019027842169155266,0.00028897983953193006,0.02120393184272901,0.21905111492172025,0.13924881030028727,0.3003921284626848
4.0,0.37675400578515655,0.0005303159425398699,0.00041994615466502236,0.03131993028836893,0.06598558879208688,0.14863142432313697,0.3763587887140455
4.0,0.02919861062858126,0.027031379704329606,0.00020148885762328464,0.55811582589588,0.06969119195681152,0.28755885404555165,0.028202648911222754
4.0,0.1548504590458015,0.0,0.0012496794418109772,0.12539063930212938,0.07329910551500278,0.49767042946907564,0.14753968722617986
4.0,0.045594894925584856,0.0,2.7588608574524068e-05,0.23468239539598637,0.3159345429651157,0.3582804908931421,0.04548008721159629
5.0,0.1320713613144305,0.0,0.004658780791699572,0.19502684114332985,0.34692384020632494,0.19060964092311414,0.13070953562110094
5.0,0.23245739304201377,0.0,0.0008096235780223196,0.06924987836936995,0.17253655860735026,0.3051569350746082,0.21978961132863525
5.0,0.15682964603255992,0.0003649764255811304,0.0005261193556594946,0.049848779828710874,0.13414571827407,0.5128098680736233,0.14547489200979527
5.0,0.1817270326559964,0.0,0.04913657859994624,0.05247865771583324,0.44909003619797666,0.09421818319278218,0.1733495116374653
5.0,0.1491784412784051,0.00013372317159669788,0.0066003520997045375,0.35310844787453616,0.31769656439897964,0.015768485974496257,0.1575139852022818
5.0,0.03180165317734182,0.0,2.7588608574524068e-05,0.2851424054622634,0.42998259459130755,0.2194163987463801,0.03362935941413236
5.0,0.1672239630334898,0.0002876028625807241,0.0009136700582508118,0.3943771820116178,0.10337449654234954,0.1825097244343376,0.1513133610573737
5.0,0.061345901491944806,0.0015324420017440988,3.0507836840941525e-05,0.5305503042064842,0.32082527527545274,0.019707426418316326,0.06600814276921697
5.0,0.1695837230269463,0.0,2.7588608574524068e-05,0.0613875324689529,0.13056690573603613,0.45125422663969095,0.18718002351979934
5.0,0.13822979521437803,0.0003649764255811304,0.0005261193556594946,0.05125063974220523,0.09551658470687117,0.5790508164673931,0.13506106808791168
6.0,0.3088993342574893,0.00014030211896511895,0.0006234678728203111,0.19919772488528006,0.09214784105180848,0.07919478077570678,0.3197965490379297
6.0,0.13120737402787186,0.0,4.6948356807511736e-06,0.22359864358116105,0.18818291904638487,0.30679753893819434,0.1502088295707072
6.0,0.06123567035189949,0.0,0.0005114062438714821,0.3307786328079445,0.49327889610238107,0.03919669269370772,0.07499870180019576
6.0,0.28705445826179704,0.0,0.0014936922275469095,0.08309873366543692,0.12790283568953886,0.21124994893426094,0.2892003312214194
6.0,0.07549083598273106,0.0,2.7588608574524068e-05,0.559754790919325,0.05549307879993834,0.2287987151928151,0.08043499049661616
6.0,0.24549768268279046,0.0,0.0004208390361805942,0.04332582536018664,0.032722857809014835,0.43207472178129147,0.24595807333053624
6.0,0.08960448104144528,0.0,2.7588608574524068e-05,0.23096013319511247,0.21372901205045125,0.3673349380019783,0.09834384710243867
6.0,0.16852192348217887,0.0,0.0007503509462578062,0.08689382246526106,0.43013015193927956,0.14506150611240423,0.1686422450546187
6.0,0.0654009354992628,0.03036040155811389,0.00016582903577846798,0.3124340586209266,0.1857349009017712,0.3320661825809852,0.07383769180316196
6.0,0.03328478379366909,0.0,0.00042972553719077537,0.19174915413474508,0.7076851500342588,0.033056453168594194,0.03379473333154202
0.0,0.4293219335641143,0.0,0.039449723154446184,0.04945613195110532,0.03744132920809261,0.014003150526899476,0.4303277315953419
0.0,0.45246720989014666,0.0,0.0002019513367433268,0.013705424610265214,0.05298876810180094,0.027784585802050375,0.4528520602589935
0.0,0.41072116589085367,0.0,0.0007514782230354566,0.030316790759261802,0.11254037772950208,0.03187573232203281,0.4137944550753142
0.0,0.43236066454712596,0.0,0.00043752972603351036,0.025907608318325254,0.05903419632124159,0.029341768940126408,0.45291823214714744
0.0,0.3667327763681324,0.00037395456983790203,0.0008233867362003965,0.0764573335047245,0.08049542836340358,0.08477006770815254,0.3903470527495483
0.0,0.25644405748425697,0.0,4.6948356807511736e-06,0.0816196898273561,0.2773800388515872,0.10004990345660389,0.28450161554451536
0.0,0.4539378434381207,0.0,0.0014936922275469095,0.019452937226723047,0.06258305821597597,0.02528102037485292,0.4372514485167805
0.0,0.38955103137043146,0.0,0.0010463469995049984,0.05680091873940145,0.09234649861179398,0.058313356126973755,0.40194184815189443
0.0,0.3958297393507802,0.00019027842169155266,0.0003438707614179258,0.024836243050219246,0.10009821701917358,0.04138797408836221,0.4373136773083547
0.0,0.4221160966213332,0.0,0.00032657445253439813,0.04027215657585214,0.07362047522529393,0.07939853489394767,0.3842661622310386
0.0,0.4181077247744213,0.0007944505078570316,0.00018168929414792673,0.04589560572715145,0.07520261335510574,0.03314830878126462,0.4266696075600516
0.0,0.39900730123941486,0.0006031049663888206,0.0005622913474870643,0.06617020550972236,0.07622603591397607,0.08681414598598608,0.37061691503702443
