guesses, answers
0.0,0.058755171908902934,0.0,0.0,0.0,0.11006919030590533,0.0,0.0,0.07959928545317733,0.021969077575088744,0.0,0.0,0.0,0.0,0.0,0.0,0.00989933953103674,0.0,0.15106493064732762,0.03564154733333061,0.0,0.14170745546242905,0.08785419758083847,0.0,0.24990959461984652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05353020958211667
0.0,0.055121895600537256,0.0,0.0,0.0,0.09278548046045834,0.0,0.0,0.07134247688226336,0.00021271228286155974,0.001,0.0,0.0,0.0,0.0,0.0,0.0038661835005803155,0.0,0.2769923305995762,0.20708842081141127,0.0,0.09368166439990082,0.03808710214802571,0.0,0.07669924353540937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06312248977897593
0.0,0.15926133287527452,0.0,0.0,0.0,0.014797058973308836,0.0,0.0,0.029935573668233843,0.0007251587030516618,0.0,0.0,0.0,0.0,0.0,0.0,0.0009621726936860285,0.0,0.04857572741963799,0.17814966803036023,0.0,0.03436959002203218,0.10577727851869037,0.0,0.2850090119274963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424374271682282
0.0,0.17447297613269444,0.0,0.0,0.0,0.050407232266335804,0.0,0.0,0.2136413779783391,0.017192260973216935,0.0,0.0,0.0,0.0,0.0,0.0,0.04687239586957153,0.0,0.02844552981225845,0.12542027896084776,0.0,0.07015986393201513,0.05268808534973186,0.0,0.055928986347702624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16477101237728642
0.0,0.06309353373150332,0.0,0.0,0.0,0.0655585452259242,0.0,0.0,0.13919983817321538,0.008889095283657576,0.0,0.0,0.0,0.0,0.0,0.0,0.10022355868251706,0.0,0.2466569184169933,0.02510040732893413,0.0,0.21172282425181566,0.04900056037966281,0.0,0.0363940035072086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416071501856851
0.0,0.10397892691716114,0.0,0.0,0.0,0.010981254081796383,0.0,0.0,0.01622062071471422,0.003182650823898647,0.0,0.0,0.0,0.0,0.0,0.0,0.0033830105870855175,0.0,0.24271036240870592,0.06214623698690874,0.0,0.031589018774196426,0.059407974956916375,0.0,0.37695560011247353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08944434363614344
0.0,0.19717742580350717,0.0,0.0,0.0,0.013797082778656083,0.0,0.0,0.01037781421030703,0.0009352411896736779,0.0,0.0,0.0,0.0,0.0,0.0,0.015003224412675533,0.0,0.04205242226837467,0.03387477563653343,0.0,0.15300644328172813,0.05006928800914207,0.0,0.2650234305797351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2186828518296676
0.0,0.11868255753340981,0.0,0.0,0.0,0.032076256752105126,0.0,0.0,0.03658935373399528,0.009665187285954974,0.0,0.0,0.0,0.0,0.0,0.0,0.006266350533763449,0.0,0.0267168735130499,0.040860779086740066,0.0,0.02240070788845334,0.5658284037961057,0.0,0.028392210616482033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11252131925994045
0.0,0.0457775723143861,0.0,0.0,0.0,0.05593153953401327,0.0,0.0,0.20983909543218807,0.050788569628809094,0.0,0.0,0.0,0.0,0.0,0.0,0.018803444404867687,0.0,0.05101812039937484,0.1962946281433695,0.0,0.08641953000803072,0.12558365001815797,0.0,0.10373758898463421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05580626113216882
0.0,0.05096137827923966,0.0,0.0,0.0,0.07991146090562996,0.0,0.0,0.1354591105634024,0.018818330661525908,0.0,0.0,0.0,0.0,0.0,0.0,0.060163972346776146,0.0,0.13444308588701864,0.022359121964394612,0.0,0.23097395493118503,0.10313126830609902,0.0,0.1068931734693366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056885142685392236
